action,id_i,id_j,cap,cost
prune,2945,,0.17684942450146884,0.4676100300798014
prune,2246,,0.17732770179213428,0.46879104100256563
prune,1153,,0.17759636455838393,0.46941763949834214
prune,1462,,0.1777343687654339,0.4696987246329825
prune,2855,,0.17868611888065647,0.47213015600658886
prune,3014,,0.1793971008329393,0.4739249152775513
prune,740,,0.17969484997222918,0.47462763819933784
prune,1247,,0.1800531589766798,0.47549013615283614
prune,670,,0.18012451676663968,0.47559464724725015
prune,1953,,0.180206243289557,0.47572647192855344
prune,206,,0.18060087334889985,0.4766842489969343
prune,538,,0.18106423623036585,0.4778232125899495
prune,71,,0.1811185218871899,0.47788238907101255
prune,412,,0.18119880599709368,0.4780101071976226
prune,1686,,0.18127959607773578,0.4781390925613575
prune,1835,,0.1813338584015774,0.4781980421453145
prune,701,,0.18144774043166365,0.47841415893808775
prune,1905,,0.18146570298845272,0.4783772889304059
prune,2682,,0.1815653886947432,0.4785558169487192
prune,2698,,0.18165395713272492,0.4787049660687825
prune,2869,,0.1820479746975123,0.47965896933825236
prune,2206,,0.1821364547864739,0.4798077311322289
prune,2242,,0.1822042278765884,0.4799018730451947
prune,469,,0.1827510696333743,0.4812577408457352
prune,2513,,0.1828965973678277,0.48155650094842417
prune,1407,,0.18291446336410608,0.48151903950329816
prune,1431,,0.18320863032024867,0.4822088900555523
prune,1838,,0.18332760251395508,0.48243745728108606
prune,586,,0.1834067079132483,0.4825610276752156
prune,102,,0.1840601951384539,0.4841957694251943
prune,177,,0.18408056156789498,0.48416467056482443
prune,315,,0.1846222868270265,0.485504786471971
prune,493,,0.1847238784614087,0.48568719539933697
prune,149,,0.1847502729471472,0.48567181621247135
prune,40,,0.185178060060557,0.4867115680016649
prune,953,,0.18555185644036395,0.48760918104878764
prune,244,,0.1861736731974011,0.4891583515010934
prune,575,,0.1863275101723788,0.48947762298874803
prune,417,,0.18666404438680237,0.4902767310065262
prune,2827,,0.18668613620739946,0.4902497680954885
prune,1766,,0.1871181473795717,0.4912992341681713
prune,1874,,0.18738899554335398,0.4919253202848413
prune,2490,,0.18767931610806504,0.4926023690499081
prune,1724,,0.18812227794265238,0.4936798901359509
prune,305,,0.18855972690510195,0.49474271047660706
prune,2719,,0.18860369457842,0.49477288855780144
prune,1591,,0.18881656408128536,0.4952461042108878
prune,175,,0.1888302756088658,0.4951968243496562
prune,2289,,0.188833527486007,0.49512007962369525
prune,1807,,0.18925130228690107,0.4961301773126048
prune,1619,,0.18934170303541586,0.4962818324587508
prune,1899,,0.18963132655144802,0.4969555971883808
prune,96,,0.18965400095728127,0.49692962469628843
prune,775,,0.18985998813040092,0.4973839263297376
prune,2652,,0.1901102975144395,0.49795421788818467
prune,1554,,0.1905010391781687,0.4988921997550046
prune,420,,0.19063132780965844,0.49914789143281396
prune,1292,,0.19071488631318384,0.4992811374588683
prune,1999,,0.19080982220984116,0.4994441020515297
prune,779,,0.1909844773238251,0.4998156594819556
prune,1950,,0.19111130664937456,0.5000619468930579
prune,101,,0.1913701524875814,0.5006535827748868
prune,2552,,0.19163931872356663,0.5012720735975745
prune,2203,,0.19210030984661336,0.5023921735909691
prune,1416,,0.1921210519550146,0.5023606729841641
prune,550,,0.19235161637015621,0.5028777807924285
prune,1774,,0.19261023459252566,0.5034681006050215
prune,1601,,0.192865007790845,0.5040482266709893
prune,895,,0.192875209399418,0.5039890275295751
prune,2047,,0.19303179674258178,0.5043123058363111
prune,286,,0.19330206494765625,0.5049324880466926
prune,2218,,0.19356363553053652,0.5055298033311548
prune,2405,,0.19356845089225067,0.5054564054812039
prune,118,,0.1936030824480684,0.5054608335876087
prune,2871,,0.19370894038317107,0.5056511759753202
prune,2839,,0.19374868308860985,0.5056688568685573
prune,1368,,0.1944195663690607,0.5073337253395085
prune,2423,,0.1950012221764033,0.508765437890591
prune,1741,,0.19503187510773382,0.5087592769013639
prune,2486,,0.19503465933864048,0.5086803740335634
prune,1274,,0.19525379199807838,0.5091657131805738
prune,1795,,0.19546606328693913,0.509633036421593
prune,598,,0.1955857100704715,0.5098587405947277
prune,1882,,0.19572252481862001,0.5101291180737856
prune,439,,0.19598918446510744,0.5107378362223827
prune,1291,,0.19600542047481265,0.5106938155615538
prune,1250,,0.1960315664886175,0.5106755783795431
prune,1214,,0.19636455955692342,0.5114566632921788
prune,1613,,0.19653455635927486,0.5118130300519484
prune,2825,,0.19671707984024478,0.5122019172479959
prune,289,,0.19673715051810228,0.5121677077004025
prune,2989,,0.19690925306808565,0.5125292485265875
prune,3042,,0.19709707199379672,0.5129315950466545
prune,160,,0.1971152351826147,0.5128923113858695
prune,1913,,0.19731015590648843,0.5133129153204662
prune,1793,,0.19760284418797283,0.5139877576437987
prune,1697,,0.19768789108060839,0.514122343806947
prune,2774,,0.1976941795089925,0.5140520366343154
prune,1492,,0.1978918591280064,0.5144793636358508
prune,227,,0.19809399195883234,0.5149181559027214
prune,2169,,0.19837388821742485,0.5155589717392098
prune,2482,,0.19840179177064196,0.51554472462152
prune,75,,0.19866057181404584,0.5161303714588484
prune,2020,,0.19892794950403808,0.5167382191608727
prune,2987,,0.1990844870336256,0.5170580036956854
prune,1301,,0.1992675323409467,0.5174465398526084
prune,562,,0.19939434059589137,0.5176889357938769
prune,547,,0.1995504717396644,0.518007381415209
prune,454,,0.19963793161982135,0.518147468753085
prune,249,,0.19978313324078983,0.5184373564047611
prune,698,,0.19992487077658988,0.5187181648759306
prune,334,,0.19995366212214874,0.5187058348927132
prune,2846,,0.20000864531908205,0.5187614078278899
prune,2435,,0.20009086266461165,0.5188875651919067
prune,877,,0.20021760814913114,0.51912913261812
prune,256,,0.2003332386638789,0.5193417981798797
prune,225,,0.2003467015065933,0.51928952389631
prune,1688,,0.20044293361438825,0.519451749665941
prune,1272,,0.20047027864774639,0.5194353806826065
prune,1714,,0.20048121096418442,0.519376441770503
prune,340,,0.20051109184948687,0.519366556538342
prune,1430,,0.20057101345618192,0.5194344405666169
prune,520,,0.2007424303012325,0.5197910207906339
prune,2739,,0.2007771710623353,0.5197935946093103
prune,2877,,0.2008179907236904,0.5198118606736055
prune,2861,,0.20090781351826256,0.5199569236391106
prune,381,,0.20100373263308455,0.5201176966352491
prune,883,,0.20123711799530164,0.5206341125819924
prune,2322,,0.20130105822621341,0.5207120145873554
prune,1695,,0.20149270922036328,0.521120217689526
prune,2317,,0.20150770043001676,0.521071411202734
prune,269,,0.20150931913916925,0.520987986759834
prune,2731,,0.2015883830067552,0.5211047615148036
prune,2036,,0.20164703073357,0.5211686964590434
prune,324,,0.20173797377410924,0.5213160464518274
prune,1691,,0.20226514393728098,0.522590611000957
prune,971,,0.20228300315616873,0.522549013395005
prune,1646,,0.20250405125059148,0.523032274054495
prune,545,,0.20253748834649077,0.5230308418607627
prune,1139,,0.202623498371514,0.5231651302746183
prune,1346,,0.20273398289245292,0.5233625458137467
prune,629,,0.20286843498354434,0.5236217596719414
prune,1473,,0.20296331393662403,0.5237787451018937
prune,1898,,0.20302629591582957,0.5238533445465683
prune,721,,0.20304877982351396,0.5238233910949138
prune,519,,0.2031983829999158,0.5241213430479439
prune,832,,0.20327052716645636,0.5242194063339914
prune,1239,,0.203313611268911,0.5242424639786971
prune,1895,,0.2033138207438882,0.5241549184955445
prune,648,,0.20372197001789405,0.5251190512713034
prune,2595,,0.20382418342877373,0.525294391293738
prune,1693,,0.20382706185023783,0.525213649016811
prune,319,,0.20390080873763428,0.525315487246507
prune,1207,,0.20422677040598378,0.526067064221152
prune,341,,0.20440602924919402,0.5264405848215044
prune,1607,,0.20443726700123982,0.5264327735134972
prune,45,,0.20443746313849728,0.5263449826231471
prune,1836,,0.2044924218268242,0.5263981531023972
prune,695,,0.20451755901246935,0.5263745024935447
prune,2488,,0.20456678798278286,0.5264128163447663
prune,960,,0.20469882437311052,0.5266641710956605
prune,1188,,0.2047664308797559,0.5267496691326574
prune,2370,,0.20560730057041024,0.5288243218857774
prune,2527,,0.2059316187537962,0.5295700206833583
prune,846,,0.20594198252229529,0.5295081879791033
prune,2741,,0.2061193606989002,0.52987574661856
prune,3005,,0.20642936667822087,0.5305841621999488
prune,2766,,0.206436975309688,0.53051516177616
prune,482,,0.20646680870360704,0.5305032409712246
prune,2240,,0.2065112781985093,0.5305288829271353
prune,254,,0.20683439607509035,0.5312703401842305
prune,2978,,0.2070530910724838,0.5317434197047999
prune,1029,,0.2071048766679239,0.5317877266111889
prune,1380,,0.20713149089656213,0.53176734621018
prune,2185,,0.20716831245635556,0.5317731281339955
prune,275,,0.20720987771259214,0.5317910394742549
prune,2980,,0.20742341375106968,0.5322502639733275
prune,1011,,0.20744400035774327,0.5322142546355755
prune,616,,0.2074531785934514,0.5321489341772427
prune,2414,,0.207499571822944,0.5321790408625655
prune,2577,,0.20786337342925812,0.5330231803465151
prune,1692,,0.2080142055417311,0.533321022734844
prune,2484,,0.20804512222616547,0.5333113212513938
prune,1140,,0.20829008609404587,0.533850284943046
prune,1313,,0.20847456701517025,0.5342341029044546
prune,1480,,0.20867592740443794,0.5346610758863287
prune,530,,0.208680486353693,0.5345836924266826
prune,190,,0.2087519377594644,0.5346776380752891
prune,620,,0.20880033189637343,0.5347124654537823
prune,2445,,0.20885218801995498,0.5347561070554705
prune,2977,,0.20887591068853253,0.5347276594751196
prune,1466,,0.20924543011745533,0.5355844399395533
prune,54,,0.20967827848430812,0.5366031539973594
prune,258,,0.20976351946905322,0.5367320675905032
prune,2098,,0.2100650987238816,0.537414486274869
prune,2221,,0.2100691629047668,0.5373356028453237
prune,1560,,0.21007874558190193,0.5372707996283049
prune,108,,0.2101128895064671,0.5372687749211063
prune,2817,,0.21014500281805942,0.5372615110033785
prune,1389,,0.21020884038867385,0.5373353102296191
prune,1858,,0.21033892575427846,0.5375783991432637
prune,2757,,0.21039240977512524,0.537625626242559
prune,385,,0.21039796584221573,0.5375503237917908
prune,2926,,0.21045645116021433,0.5376102184568978
prune,1897,,0.21053191283238476,0.5377134248220685
prune,458,,0.21058343582704905,0.5377554268716082
prune,1580,,0.21059363292350008,0.5376918412763145
prune,2273,,0.2108053421270814,0.5381427360721219
prune,1070,,0.21112033947089298,0.5388572017710855
prune,1321,,0.21125444558963397,0.5391098071340592
prune,2053,,0.21128488166981207,0.5390977625667082
prune,1985,,0.21135858730919022,0.5391960786324004
prune,2755,,0.2114594433919965,0.5393635991263446
prune,2359,,0.21154988238302164,0.5395044777936644
prune,2922,,0.21158603476705168,0.5395068414032262
prune,59,,0.21171469222322015,0.5397450355228393
prune,1510,,0.2118886170469193,0.5400985572858016
prune,1655,,0.21196114160921162,0.5401935088767084
prune,2812,,0.21221399399243485,0.5407479878331612
prune,2234,,0.2122655372114165,0.5407893671800961
prune,2107,,0.21229263280171665,0.5407684061868511
prune,2916,,0.21236369332836802,0.5408593947058922
prune,855,,0.21297106064198662,0.5423162597166474
prune,1597,,0.21302260613183602,0.5423574743297658
prune,1403,,0.21304442090837547,0.542322938751913
prune,931,,0.21304862566467134,0.5422435309846398
prune,1,,0.21312511217842042,0.5423480608001948
prune,2450,,0.2131360613449661,0.5422857480714671
prune,2062,,0.21333252828138632,0.5426954266577598
prune,2801,,0.21360246890143883,0.5432919173474319
prune,1757,,0.21361352672136555,0.5432297980926449
prune,1434,,0.2136387564053088,0.5432036802639482
prune,543,,0.21388676197249823,0.5437439720177775
prune,2944,,0.21393631844283345,0.5437796290718925
prune,2605,,0.21412386477319792,0.5441659849287649
prune,789,,0.2141715172941946,0.5441967090893162
prune,1788,,0.21420398988453845,0.544188808670008
prune,1204,,0.21430598156172342,0.5443574814293317
prune,1942,,0.2144453407813807,0.5446210038160288
prune,2771,,0.21446998455508542,0.5445930937953246
prune,1551,,0.21456666635716903,0.5447480680273236
prune,808,,0.21463866967230347,0.5448403169769288
prune,633,,0.2148455913798707,0.5452749945943671
prune,2590,,0.21486060900587772,0.5452225003673609
prune,803,,0.21492532827489244,0.5452960902114353
prune,820,,0.21515439659515057,0.5457866128608633
prune,2136,,0.21528756067718485,0.5460337318691124
prune,437,,0.21538935486757405,0.5462012038199194
prune,2199,,0.21541884562005537,0.5461852464298255
prune,212,,0.21558644768824886,0.5465194300609063
prune,2374,,0.2158618105378152,0.54712670820429
prune,1086,,0.21588250256978117,0.5470883433316334
prune,2620,,0.21588437889003229,0.5470022508067831
prune,2021,,0.21595347026880402,0.5470864348559344
prune,638,,0.2159537693938132,0.5469962782892933
prune,2140,,0.21605411644769223,0.5471595085053288
prune,1837,,0.21606092315043032,0.5470857685341065
prune,1057,,0.21622079837933703,0.547399586512629
prune,2802,,0.21625150349964664,0.5473862872881278
prune,2781,,0.21629931224961013,0.5474162362570343
prune,2612,,0.2164127642993958,0.5476122703328075
prune,8,,0.2165162954804284,0.5477831253157871
prune,343,,0.2166354459503,0.5479934271928699
prune,53,,0.21667801902555553,0.5480099384781184
prune,182,,0.21684436826564696,0.5483394577337167
prune,185,,0.21686155430353246,0.5482916792249412
prune,2183,,0.21689976861203328,0.5482970258892412
prune,2139,,0.21698096811252549,0.5484109883864452
prune,796,,0.21702830081688684,0.5484392870429127
prune,44,,0.21707652277310593,0.5484697803514207
prune,357,,0.21708553636715264,0.5484011525747243
prune,1616,,0.21746312731436845,0.5492636179354764
prune,1022,,0.21750030117854854,0.5492660728830024
prune,489,,0.2178198378295775,0.549981571733887
prune,1062,,0.21785180420706282,0.5499708051460626
prune,2626,,0.2181095646781123,0.5505300333681639
prune,569,,0.2182443961907284,0.5507788441507622
prune,2951,,0.21830952409351215,0.550851657720716
prune,1444,,0.2183901309687355,0.5509634717793941
prune,2336,,0.21850987612021464,0.5511739657236174
prune,264,,0.21851489058467063,0.5510949734112144
prune,1925,,0.21858346097218498,0.551176236278974
prune,309,,0.21883480227400473,0.5517183290457817
prune,688,,0.21893778978737607,0.5518862648000816
prune,2594,,0.21896862846970644,0.551872254068965
prune,1144,,0.21898816528734966,0.5518297103489895
prune,1227,,0.21901926113418066,0.5518162515205889
prune,1459,,0.2191554588716942,0.5520675581410932
prune,1050,,0.21924204949044226,0.5521938147399362
prune,76,,0.2192807766689779,0.5521994499110406
prune,863,,0.21944285282978096,0.5525156681208275
prune,197,,0.2194885286327293,0.5525387110221781
prune,1713,,0.21954144135918066,0.5525799203575124
prune,2600,,0.2195517041323917,0.552513721898917
prune,1508,,0.2195748928842706,0.5524800124744979
prune,1885,,0.2197038048963998,0.5527122821084124
prune,1923,,0.2200034782981809,0.5533740766623949
prune,1792,,0.22030580943808897,0.554042423219733
prune,2388,,0.22038818628687867,0.5541574552778953
prune,2520,,0.22050350642464506,0.5543552611486341
prune,199,,0.22054259742361468,0.554361341351809
prune,2105,,0.2205449614892263,0.5542750495599912
prune,442,,0.2206405591359667,0.5544230435954581
prune,1161,,0.2206606463550581,0.5543812197549937
prune,2984,,0.22080461000272691,0.5546505874422784
prune,2874,,0.22092331738410678,0.5548564263227904
prune,1847,,0.22097732413346163,0.5548996849801481
prune,226,,0.22100903313054704,0.5548868937255569
prune,503,,0.22103969080125846,0.5548714144196855
prune,52,,0.22125621868520154,0.5553224924947274
prune,812,,0.22142325678504923,0.5556492465249901
prune,2318,,0.22175766507389666,0.5563959336059532
prune,1468,,0.22191509886239724,0.5566984256011129
prune,774,,0.22195517215207178,0.5567064058943689
prune,299,,0.22199310747830095,0.5567089724428278
prune,677,,0.22235452220432791,0.5575227371933247
prune,1028,,0.22235762328545214,0.5574378918932645
prune,2849,,0.22235964125152455,0.5573502914276661
prune,1630,,0.2223834330776807,0.5573172306348858
prune,514,,0.22252200141682937,0.5575717785928719
prune,1711,,0.22253574199999593,0.5575134514136788
prune,2545,,0.22255390724277777,0.5574661665640784
prune,132,,0.22256656302609937,0.5574050361597414
prune,583,,0.22258473319848784,0.5573576739521022
prune,485,,0.22299376229453946,0.5582890301906089
prune,265,,0.2230904110156884,0.5584381095788686
prune,631,,0.2232361922868816,0.558710113937051
prune,1644,,0.22328409560229553,0.5587370572169825
prune,475,,0.22328429454631765,0.5586445679216068
prune,1519,,0.22343917393804608,0.5589390581923223
prune,1077,,0.2234924982580949,0.5589794079634943
prune,2305,,0.2236202067642017,0.5592057535738388
prune,2065,,0.22365012059804718,0.5591874554931994
prune,2393,,0.22373991571230495,0.5593188355106322
prune,1224,,0.22385957663218184,0.5595248125893815
prune,384,,0.22411205872831624,0.5600627082796541
prune,1154,,0.22433484477095,0.5605262736026239
prune,2265,,0.2243484321288094,0.560467001560455
prune,535,,0.22434967145756468,0.5603768366216574
prune,441,,0.22446951002875676,0.5605828804881868
prune,1328,,0.22448768818485443,0.5605349535821434
prune,1700,,0.22455417284815868,0.5606076061114791
prune,830,,0.2246694561382688,0.560802032096905
prune,1707,,0.2247503087477722,0.5609104366277994
prune,126,,0.22477511630158475,0.5608788987343123
prune,2713,,0.22481454743159643,0.5608838053335025
prune,618,,0.22497282698155013,0.5611851857644548
prune,919,,0.22502561121449696,0.5612233130645098
prune,1025,,0.2250663084459101,0.5612312377572349
prune,2296,,0.2250947368244008,0.5612085149654303
prune,2099,,0.2251106177713378,0.5611544588478888
prune,718,,0.22519445595758025,0.5612697692870604
prune,699,,0.22530381683478565,0.5614486297567237
prune,24,,0.22531573315328174,0.5613845778943225
prune,198,,0.22564756409808692,0.5621176019735994
prune,607,,0.22581028739354886,0.5624291979901723
prune,1951,,0.2258936348896543,0.5625429935794503
prune,2257,,0.22617039694186025,0.5631384076818555
prune,752,,0.22627035650590094,0.5632934607310409
prune,957,,0.22627563958125776,0.5632127382594971
prune,1087,,0.22627772274082647,0.5631240087081895
prune,1206,,0.22630646521918318,0.5631015868183449
prune,433,,0.22632190562917473,0.5630460158733355
prune,2515,,0.22660419822695882,0.5636543097495819
prune,510,,0.22663889974403362,0.5636465932249741
prune,1516,,0.22666406812727796,0.5636151160834818
prune,1903,,0.2268879095583307,0.5640776287200898
prune,843,,0.22689792210337892,0.5640083982046792
prune,722,,0.22690612977535857,0.5639346374401157
prune,2285,,0.2269775900299958,0.5640180442815734
prune,2403,,0.2269856150570731,0.5639437511287372
prune,2645,,0.22711481056195804,0.5641704766419234
prune,1184,,0.22712538917565364,0.5641024556514987
prune,1939,,0.227160429251976,0.5640951477108193
prune,310,,0.22717962119209317,0.5640484318986885
prune,282,,0.22725467653879813,0.5641403757631304
prune,627,,0.22726368542292166,0.5640682939186077
prune,2579,,0.22758010344236837,0.5647591955050499
prune,2467,,0.2276049003665386,0.5647262455190807
prune,1955,,0.22773774254103074,0.5649613391752217
prune,1997,,0.2278285724809317,0.565092125870766
prune,1893,,0.22796943274969028,0.5653469434769304
prune,2195,,0.22800232402632514,0.5653339106614281
prune,2343,,0.2283123846179474,0.5660081058213253
prune,2441,,0.22844561082452922,0.5662437588219658
prune,2031,,0.22850272690591258,0.5662906698547007
prune,783,,0.2288665202597774,0.5670975902901627
prune,450,,0.2291317326232805,0.567660083811208
prune,474,,0.22927682025799836,0.5679248433065524
prune,1539,,0.22934382413694177,0.5679960945135998
prune,3069,,0.2294498526390486,0.5681639392249863
prune,1032,,0.229517725209623,0.5682372256630024
prune,1865,,0.22956108208943254,0.568249752452729
prune,896,,0.22986239198961284,0.5689007896676763
prune,723,,0.22986575017987465,0.5688142420130017
prune,1860,,0.23019958940143584,0.569545487206987
prune,1862,,0.23025405903429463,0.5695853614347076
prune,2028,,0.23049585994825084,0.5700886098942294
prune,2227,,0.2305520658986511,0.5701326898340063
prune,1921,,0.23063669349845142,0.5702470000205819
prune,1266,,0.23064049141347068,0.5701613832675926
prune,2323,,0.23066615387689315,0.5701297772629664
prune,2135,,0.23070659149093906,0.5701346433180586
prune,533,,0.23079706169528172,0.5702631060605641
prune,645,,0.23097825615951026,0.5706156792141059
prune,795,,0.23098738663453172,0.5705430647179661
prune,400,,0.23101158401619967,0.5705076230707807
prune,964,,0.23110995448745145,0.5706553208677181
prune,2914,,0.23112735560578224,0.5706030091731864
prune,1567,,0.23121995004918253,0.5707362964862721
prune,1391,,0.23127770253943364,0.5707835083249918
prune,1229,,0.2313271154129887,0.5708100788839819
prune,1383,,0.23134865741509605,0.5707678169594498
prune,2596,,0.23155831605076538,0.571189641000916
prune,336,,0.2316572019281428,0.5713381042607242
prune,1024,,0.23169724718803256,0.571341370621506
prune,712,,0.23182375769688635,0.5715578096303883
prune,1174,,0.2318731835923657,0.571584109809037
prune,371,,0.23209927199317446,0.5720458640306736
prune,1280,,0.23215444211119052,0.5720862345995043
prune,1758,,0.2321726348347279,0.5720354207446435
prune,653,,0.2323749758631313,0.5724382960987919
prune,817,,0.2324442355715342,0.5725132191691793
prune,2528,,0.23251449927630866,0.5725905535449035
prune,1657,,0.23256339016760344,0.5726151902136689
prune,1507,,0.23280090430416098,0.5731042233950525
prune,984,,0.2328824663543899,0.5732092079121354
prune,1471,,0.23324082447770883,0.5739954634249702
prune,1660,,0.23326051704912298,0.5739480903581717
prune,2111,,0.2333189703774119,0.5739960470117049
prune,539,,0.2333550932258439,0.5739890056516117
prune,11,,0.23338429861838486,0.5739648953835343
prune,2259,,0.2337534654487613,0.5747768542572681
prune,1371,,0.23378983392442657,0.5747703050319986
prune,2331,,0.23392765587284242,0.5750131399655832
prune,1056,,0.23393001071265665,0.5749228861576504
prune,1839,,0.23417535832511244,0.5754298197773468
prune,1746,,0.23432159625943288,0.5756930923650174
prune,1645,,0.234343795437129,0.5756515200568639
prune,3002,,0.23448580018931262,0.575904211126271
prune,994,,0.23453565487432268,0.575930484343569
prune,112,,0.23454482793018158,0.5758567961961407
prune,2310,,0.23458613486016325,0.5758619620868668
prune,2427,,0.2347624162997222,0.5761984286459199
prune,1044,,0.2348383547277309,0.5762885095285761
prune,681,,0.23491833542638457,0.5763884469486588
prune,2807,,0.23498832553081742,0.576463805480785
prune,865,,0.23502237116086314,0.5764509189578535
prune,609,,0.23511706890972034,0.5765867530369476
prune,250,,0.23521095996201372,0.5767205399832992
prune,2229,,0.23521136737924028,0.5766250292715244
prune,2690,,0.23533213610059361,0.5768245603106255
prune,1037,,0.23533398884837775,0.5767325220870564
prune,2055,,0.2354140444961241,0.5768321026199492
prune,900,,0.23547731845553552,0.5768904956398434
prune,884,,0.23553712504179702,0.5769403328086485
prune,910,,0.235538994621352,0.5768481867323751
prune,424,,0.23575409071681247,0.5772782315130934
prune,1863,,0.23576525097840278,0.5772087788162635
prune,2236,,0.2358692506922938,0.5773665856378741
prune,1040,,0.23588011055168293,0.5772963169961037
prune,259,,0.2359144712328162,0.5772835208978763
prune,2810,,0.23595423086996534,0.5772838834879975
prune,2150,,0.2361630761270799,0.5776979003740453
prune,1812,,0.23631972035721227,0.5779841174985486
prune,1092,,0.23642609278311696,0.5781472885651913
prune,2894,,0.2364576874154842,0.5781275174316203
prune,2178,,0.2364655598380841,0.5780496902278538
prune,1163,,0.23660790046643326,0.5783005497721487
prune,2014,,0.23670017609600788,0.5784289548661087
prune,2990,,0.2367508489264434,0.5784556194676904
prune,579,,0.2369740870594944,0.5789038831341192
prune,2489,,0.23701768982187252,0.5789131859294099
prune,675,,0.23711948074023612,0.5790645655556361
prune,1085,,0.2371315118778647,0.5789966598410776
prune,2790,,0.23721459142572066,0.5791021937131051
prune,1914,,0.23724988696079352,0.579091000782939
