action,id_i,id_j,cap,cost
prune,1519,,0.2928561292850594,0.6033944958507063
prune,2087,,0.29297910774605196,0.603552266837847
prune,1104,,0.2930544750312893,0.603611882902095
prune,1037,,0.29308124764797056,0.6035713410636511
prune,1603,,0.2931965320825258,0.6037130451436649
prune,1701,,0.29334851285927005,0.6039302517873657
prune,2368,,0.2933539124934034,0.6038455900285973
prune,3061,,0.29346321199727515,0.6039747684817073
prune,924,,0.29347508567527214,0.6039033554390475
prune,434,,0.29351872553225017,0.6038972669837624
prune,663,,0.29383572323522406,0.604453589782369
prune,1092,,0.29385158652050897,0.6043902975337749
prune,2097,,0.2938939348835444,0.6043814350439546
prune,2609,,0.2940829308480207,0.6046741198574045
prune,900,,0.29410927406010445,0.6046322649486165
prune,532,,0.2941334364734147,0.6045858756496291
prune,821,,0.2942239806117393,0.6046758938351608
prune,1256,,0.29426479308166953,0.6046636364835846
prune,210,,0.29434203758788985,0.6047261939759705
prune,925,,0.294704052066956,0.6053738026849431
prune,2598,,0.29487650739703086,0.6056318887717864
prune,392,,0.29493037602894123,0.6056463219093953
prune,889,,0.2950291410183782,0.6057529034960694
prune,1251,,0.29503326743231745,0.6056650949596697
prune,1956,,0.2950823794977538,0.6056695963488268
prune,1727,,0.295180091979037,0.6057738062373969
prune,1311,,0.29520429707593815,0.6057270881993062
prune,74,,0.29521768116315006,0.6056581139125394
prune,943,,0.29526408547704613,0.6056568393147109
prune,2890,,0.2954064045810611,0.6058522713182217
prune,1589,,0.29547107504813536,0.605888370461009
prune,1958,,0.29552619440547245,0.6059048254873165
prune,781,,0.2958020108332166,0.6063737495674533
prune,2506,,0.295908852712114,0.606496168878946
prune,1173,,0.29593135172379326,0.6064456403027527
prune,2466,,0.29593300143652745,0.6063523311714275
prune,650,,0.2961208023712423,0.6066404219982806
prune,2452,,0.296134647998081,0.6065720372165597
prune,952,,0.29613953172848206,0.6064852445330627
prune,1855,,0.2961507650402174,0.606411408357822
prune,2108,,0.29620651388694075,0.6064286826722703
prune,223,,0.2962134006677825,0.6063458561066155
prune,1394,,0.2962512343909265,0.6063263343050971
prune,772,,0.2962673185784772,0.6062622412103355
prune,1134,,0.29627125077486743,0.6061732286680572
prune,1054,,0.2962887114357481,0.6061118493992157
prune,1960,,0.29646421704189835,0.6063737569126498
prune,2313,,0.29652716251590255,0.6064053450128225
prune,3045,,0.29656223635010426,0.606379872525605
prune,2303,,0.29675901879241795,0.6066850205263559
prune,833,,0.2972693521940523,0.6076311610730395
prune,2384,,0.2973393114298864,0.6076769557404311
prune,2296,,0.2973928599669659,0.6076891501600707
prune,2468,,0.2976338842846261,0.6080844080605302
prune,226,,0.2976404387106311,0.6080005036348115
prune,3049,,0.2977085644778507,0.6080423349498109
prune,2493,,0.2978045950827516,0.6081411060158467
prune,2752,,0.2978091181332915,0.6080529322579368
prune,2454,,0.2978496492842898,0.6080382355707608
prune,1497,,0.2978635057685215,0.6079690252627188
prune,202,,0.2978733593613538,0.6078915933777844
prune,467,,0.2978913119979779,0.607830641247529
prune,462,,0.29790970338655,0.6077705332054824
prune,2953,,0.2980198944172928,0.6078976723461792
prune,1468,,0.29811828292975395,0.6080006698173412
prune,2166,,0.29822246249999973,0.6081154157960922
prune,2917,,0.2982846190363046,0.6081443995421134
prune,2080,,0.29831581880100294,0.6081102049139919
prune,1654,,0.29835968612841796,0.6081017816991758
prune,1275,,0.2985486499997829,0.6083890579804445
prune,847,,0.29855689625596893,0.6083079545218745
prune,887,,0.29858153308103347,0.6082601995471153
prune,1453,,0.2986099745930592,0.608220143418935
prune,1098,,0.29879951989512404,0.6085082056579537
prune,1848,,0.29882402631487454,0.6084600577497096
prune,1223,,0.29888686010477244,0.6084899055876818
prune,2005,,0.2989703342783715,0.6085617196208837
prune,2397,,0.2990264839820487,0.608577847608764
prune,2375,,0.2990952699258582,0.608619637676366
prune,2167,,0.2992142246823156,0.6087634645099712
prune,1445,,0.2992203321733185,0.6086776117204312
prune,135,,0.2992911234726886,0.6087233010433198
prune,2241,,0.29930616055300113,0.6086555228351108
prune,1011,,0.29938536026869755,0.6087181829240021
prune,968,,0.29939683931499805,0.6086430781216257
prune,960,,0.2995284616828051,0.6088121831076689
prune,2161,,0.29955715885021955,0.6087719979311961
prune,2012,,0.29956421541512146,0.6086877760745976
prune,1188,,0.29961744958625663,0.6086973407336351
prune,133,,0.29982210731802883,0.6090145049891017
prune,1522,,0.29997308044333587,0.6092225328819864
prune,43,,0.2999830340822712,0.6091440632813186
prune,349,,0.30002146901799337,0.6091233815930595
prune,2378,,0.30007490954703214,0.6091331125287301
prune,435,,0.3000788587039414,0.6090423123012969
prune,2189,,0.30015265383509604,0.6090932342762654
prune,696,,0.3002760159863721,0.6092446899027969
prune,2527,,0.30030645906731845,0.6092075324001123
prune,3042,,0.30031929204199626,0.6091345929185901
prune,1336,,0.3004676970498543,0.6093366057988812
prune,2820,,0.30047125180788326,0.6092447696648616
prune,2247,,0.30074395263957815,0.6096986613889228
prune,2205,,0.3007866139903006,0.6096860615299979
prune,718,,0.30086330776404197,0.6097423942632965
prune,471,,0.30092900902645675,0.6097763856399897
prune,98,,0.30100016444092553,0.609821369965527
prune,1110,,0.30103293277136844,0.6097885148567473
prune,1412,,0.3011645997387559,0.6099559572981489
prune,1734,,0.3012517928035771,0.6100332479306679
prune,5,,0.30129639345452097,0.6100242181140588
prune,103,,0.3014549027391848,0.6102457792920439
prune,906,,0.3015382836582415,0.6103151680929619
prune,2104,,0.30156931228831985,0.6102785231380682
prune,1041,,0.30159417043095893,0.6102293347466519
prune,1823,,0.3017272064795578,0.6103989935151967
prune,1523,,0.3018139402539795,0.6104749035170627
prune,1813,,0.30185112815264514,0.6104505251958426
prune,789,,0.3019460809171573,0.6105429225712459
prune,131,,0.3021081588957875,0.610770996970181
prune,1782,,0.3022202141421288,0.6108978571345637
prune,2776,,0.30262724854594036,0.6116209670821071
prune,2980,,0.3026326274134906,0.6115321320086029
prune,2145,,0.3026547941582223,0.6114771715449066
prune,1524,,0.30277581074681326,0.6116218895184814
prune,1680,,0.30283528757228895,0.6116422142666281
prune,801,,0.30293651725606763,0.611746816317189
prune,169,,0.3031815553611058,0.6121417854253277
prune,2857,,0.3032945022717893,0.612269943853677
prune,1115,,0.3033339518737521,0.6122496498389093
prune,27,,0.3033589204279588,0.6122000674894763
prune,2739,,0.3034413865714452,0.6122664753335367
prune,2714,,0.30344841030358716,0.6121805823805873
prune,778,,0.3034901295752659,0.6121646386210786
prune,1272,,0.3036322163474368,0.6123511060707757
prune,2140,,0.3036897599648076,0.6123669832719295
prune,71,,0.30371494872820193,0.6123175534405491
prune,34,,0.30373668160560613,0.612261100222824
prune,2111,,0.30385891183120606,0.6124071901523448
prune,2476,,0.3039124875392501,0.6124148295043127
prune,2086,,0.30393679941138063,0.6123634342160975
prune,1207,,0.30395179275225426,0.6122932070302043
prune,72,,0.30404489613369196,0.6123802887979287
prune,2961,,0.3040666253293364,0.6123235362944932
prune,2212,,0.3042267372832239,0.6125454277168555
prune,2423,,0.3043406898538584,0.6126742962979571
prune,1287,,0.3044818023017428,0.6128577782259249
prune,575,,0.30450530810874116,0.6128044483453206
prune,2090,,0.3045377131155185,0.6127689738671381
prune,351,,0.304555263000509,0.612703549253921
prune,413,,0.3045620427323607,0.612616400341245
prune,1457,,0.304608621581758,0.6126092602773193
prune,872,,0.30477532407516467,0.6128436693526711
prune,2106,,0.30488809434295117,0.6129695452957583
prune,1538,,0.30496165320024776,0.6130165120084142
prune,1891,,0.30511542651593265,0.6132246740049929
prune,970,,0.3051802181326784,0.6132539084725895
prune,1481,,0.3052523323819568,0.6132977974143944
prune,376,,0.30527096827773936,0.6132341672471264
prune,378,,0.3054457075285955,0.613484095396745
prune,726,,0.30545272528206946,0.6133970475242461
prune,1414,,0.30563929087931596,0.6136705409516645
prune,1881,,0.3056813122127693,0.6136537080702786
prune,508,,0.3057234806631104,0.6136371117813689
prune,1594,,0.305800136841327,0.613689685897906
prune,1493,,0.30582800484756834,0.6136442772233879
prune,2149,,0.3058316236345977,0.6135501507463212
prune,647,,0.30584786420620147,0.6134812944492897
prune,394,,0.30595783865375786,0.6136004159138477
prune,1255,,0.30612872701624116,0.6138416442114312
prune,2036,,0.30617200040164805,0.6138268805923964
prune,1927,,0.30621146401328714,0.6138044189219733
prune,1942,,0.30624474264159063,0.6137694993335732
prune,770,,0.3063462417282927,0.6138712611133178
prune,2981,,0.3065366320557442,0.6141510975044545
prune,2498,,0.30659524628241497,0.6141668130914258
prune,1849,,0.3066214061464853,0.6141174486354946
prune,552,,0.3072536227498382,0.6152819888511754
prune,2575,,0.3075304977588074,0.6157347418910929
prune,3034,,0.30765789433347573,0.6158880905744435
prune,2733,,0.3076597444879746,0.6157900172172537
prune,1985,,0.30767013771106316,0.6157089905734647
prune,137,,0.3078000826282358,0.6158671790867696
prune,15,,0.30781397994061865,0.6157930774481667
prune,2751,,0.30794324191782635,0.6159497341588154
prune,1735,,0.3082002352207099,0.6163618343123615
prune,706,,0.308369665827961,0.6165987148945309
prune,2660,,0.3083832134740288,0.61652379308382
prune,1688,,0.30850858191284314,0.6166723913276378
prune,1659,,0.30850978564262127,0.6165727033355356
prune,2862,,0.30858628857175024,0.6166234652830099
prune,257,,0.3086753831447236,0.6166993263012132
prune,2321,,0.30873011677003587,0.616706464992566
prune,429,,0.30877273556704427,0.6166893395378648
prune,698,,0.3088531468711892,0.61674764183262
prune,431,,0.3088621937139673,0.6166633572663301
prune,2982,,0.30900797409932945,0.6168520418281052
prune,1615,,0.3090719115557343,0.6168772586942897
prune,153,,0.30921817917417777,0.6170667521377724
prune,2223,,0.3092543358001543,0.6170364153350034
prune,1232,,0.3092914514907632,0.617007932747694
prune,1786,,0.309305255446146,0.6169328809564091
prune,1452,,0.3093277943408094,0.6168751966748606
prune,2681,,0.30934554559266564,0.6168079057553733
prune,2154,,0.30935127166355225,0.6167165778754748
prune,665,,0.30942761249543815,0.6167659846241895
prune,309,,0.30948132989747285,0.6167702276221485
prune,2250,,0.3095320101289953,0.6167683550016542
prune,380,,0.309609163060281,0.6168191749777574
prune,212,,0.3097071992295947,0.6169115385385914
prune,1737,,0.309709520100652,0.6168131575353346
prune,1426,,0.3098467513949902,0.6169834339317768
prune,3071,,0.30997999878780225,0.6171457033757384
prune,911,,0.3100608810399437,0.6172036346122549
prune,1217,,0.3101578322013172,0.6172934897344615
prune,771,,0.3103064462515704,0.6174861097088299
prune,2654,,0.31033062133204686,0.6174310055047969
prune,743,,0.31035533921000735,0.6173769225346916
prune,1715,,0.3103684593926775,0.6172997074421354
prune,441,,0.3103996679512089,0.6172584149706182
prune,2246,,0.31042273458914,0.6172008699936661
prune,784,,0.3104411496830244,0.617134016707917
prune,669,,0.31048702873208023,0.6171217070014924
prune,2333,,0.31057963119231935,0.6172022120065634
prune,2126,,0.31068844087517555,0.6173148602722149
prune,2711,,0.3108623981529384,0.6175568952021069
prune,2159,,0.31090314283033627,0.6175341851953691
prune,2910,,0.3109512649786597,0.6175260688256663
prune,2709,,0.3110686824452463,0.6176555195810168
prune,1131,,0.31108021651206935,0.6175746359903199
prune,2265,,0.3112122032028873,0.6177328488905831
prune,116,,0.3114698508973199,0.6181404420596855
prune,1908,,0.3116607842192158,0.618415531533126
prune,1770,,0.3117059163839787,0.6184012030176941
prune,1266,,0.3118899532876996,0.6186624175976987
prune,1398,,0.31198064044699775,0.6187383652308349
prune,2356,,0.3119857637712845,0.6186445317794422
prune,2184,,0.3120830739439942,0.6187334597269282
prune,2201,,0.3121001354236275,0.6186632015471747
prune,947,,0.31226909797758984,0.6188940231723915
prune,685,,0.3122958871109556,0.618842960036405
prune,1945,,0.3123174368970442,0.618781453245123
prune,2237,,0.31302209479128124,0.6200734431315476
prune,2157,,0.3130267338915436,0.6199784574417573
prune,528,,0.31304254382515195,0.6199055412553377
prune,2761,,0.3130625866077768,0.6198409489622068
prune,1769,,0.3131141797637786,0.6198387710148923
prune,1824,,0.31329131985543046,0.6200850877414547
prune,124,,0.3132976812609691,0.6199932739720417
prune,1492,,0.3133616790808682,0.6200154724220455
prune,164,,0.31413099873439265,0.6214333005161888
prune,1579,,0.3141461247180268,0.6213588263469085
prune,1865,,0.31417067535347676,0.62130293607783
prune,3064,,0.3142842158101456,0.621422990195012
prune,2632,,0.3144257693285915,0.6215983683168755
prune,1147,,0.31448794183837686,0.6216167240597229
prune,2638,,0.3145332052287464,0.6216015884395674
prune,2031,,0.31453862379822006,0.6215076370564157
prune,1558,,0.3145583909043117,0.6214419819466286
prune,2398,,0.31457555654447106,0.6213711265020991
prune,1431,,0.31476470404852963,0.6216399581076729
prune,110,,0.31484091572205836,0.6216856440288742
prune,2025,,0.31486534305566843,0.6216289981989915
prune,134,,0.31487766136510165,0.6215483822202915
prune,869,,0.3150470290149014,0.6217777455843094
prune,283,,0.31513230010725557,0.6218410393337949
prune,1228,,0.3151857512604662,0.6218414684923741
prune,1328,,0.3152208323954412,0.6218055861041999
prune,2420,,0.31525762831425863,0.6217730240717323
prune,1975,,0.31532770892617323,0.621806052722136
prune,1306,,0.31534155808235353,0.6217281175944431
prune,1250,,0.3153465059891356,0.6216325705883765
prune,1507,,0.3153951840461318,0.6216231775997461
prune,1717,,0.31539613726651033,0.6215196473422806
prune,2305,,0.31548811328376203,0.6215954473048841
prune,1997,,0.31577147696421015,0.6220483033109877
prune,2922,,0.3158754987203122,0.6221477369023655
prune,556,,0.3159657996460484,0.6222200718242572
prune,2214,,0.3159811970544989,0.6221448161358105
prune,1084,,0.316042250906814,0.6221594038034063
prune,2433,,0.3161382086558585,0.6222426443959564
prune,2095,,0.3162343451369682,0.6223261663809965
prune,1198,,0.3162486199205246,0.6222485022663378
prune,1644,,0.3162657648447333,0.622176425109709
prune,375,,0.3162706881793934,0.6220802409607461
prune,1424,,0.3164090402771919,0.6222464699387373
prune,3032,,0.31643523716194777,0.62219203569572
prune,128,,0.31645797401747416,0.6221307348507105
prune,1684,,0.31654030745711537,0.6221865467751502
prune,2128,,0.3166448660256911,0.6222859795844936
prune,908,,0.3166798536635713,0.6222486011358708
prune,267,,0.3167143610149594,0.6222102150507559
prune,2774,,0.3167150433668093,0.6221053059480738
prune,2676,,0.3167895634956411,0.6221453883399374
prune,710,,0.31692413871510433,0.6223033577613865
prune,66,,0.3169690089217373,0.6222850896436108
prune,2217,,0.3171545774118596,0.622543010896466
prune,2425,,0.3171629183661639,0.6224529316105634
prune,865,,0.31721651220052566,0.6224516128679657
prune,1182,,0.3174618405316978,0.6228264966484702
prune,1471,,0.3175215586842262,0.6228371034890134
prune,2311,,0.318063932657154,0.6237945067487564
prune,1768,,0.3184759473803209,0.6244960955371698
prune,239,,0.3185080786843662,0.6244525839594199
prune,1613,,0.3186742817425701,0.6246718931092008
prune,1645,,0.31881496313568175,0.6248410893640608
prune,1679,,0.3191540542660077,0.6253991141940959
prune,1379,,0.31920741472794434,0.6253970728569826
prune,1248,,0.31936422696667177,0.6255976727347545
prune,2372,,0.31946185719200937,0.6256822506392068
prune,1671,,0.31950285362996267,0.6256558241676407
prune,662,,0.3195334189479201,0.6256089035822878
prune,1418,,0.3195398828824403,0.6255147256175932
prune,2369,,0.31958039859386783,0.6254871515810759
prune,1442,,0.3196909990837549,0.6255966986553058
prune,824,,0.3201256560936891,0.6263403850084752
prune,1836,,0.32013760456325624,0.6262568192942108
prune,2626,,0.3201839415399541,0.626240470003407
prune,2964,,0.32027499076286264,0.6263115161692085
prune,252,,0.3205232592330141,0.626689975760672
prune,505,,0.32057237240311004,0.6266789119170377
prune,26,,0.3207383429740281,0.6268962494831328
prune,874,,0.32075311075190116,0.6268179413770948
prune,220,,0.3208315701496753,0.6268640511786582
prune,859,,0.3208547384845601,0.6268020466779107
prune,1761,,0.32107538827650356,0.6271258105559538
prune,1474,,0.32110766965660265,0.6270815243115763
prune,623,,0.32113165044964476,0.6270209609477246
prune,2270,,0.32120155482037077,0.6270500110340688
prune,2619,,0.3212615789647654,0.6270597012980084
prune,2482,,0.3212942774024062,0.6270159808093104
prune,1247,,0.3215733372803955,0.6274530332579514
prune,1448,,0.3216105696909795,0.6274180856765929
prune,2417,,0.32185547785835394,0.6277882665159389
prune,1666,,0.32188789639036114,0.6277438435960424
prune,459,,0.3219117157883052,0.6276825830192512
prune,1298,,0.3219553995735257,0.6276599949050398
prune,47,,0.3219799649860814,0.6276000636534278
prune,2304,,0.32204382702194545,0.6276166729452347
prune,1405,,0.3222101395995465,0.6278328977867901
prune,1725,,0.32226836524454416,0.62783840819558
prune,1728,,0.3223131415797562,0.6278176450131809
prune,1450,,0.3223614881000456,0.6278037694346599
prune,123,,0.3224499714388147,0.6278680023159443
prune,2177,,0.3224512711014899,0.6277623807332475
prune,1278,,0.32259386001600326,0.6279317968601691
prune,2608,,0.32262313113477914,0.6278805348860828
prune,373,,0.3228389321951859,0.6281922695377714
prune,2872,,0.3228603606511524,0.6281256561092669
prune,2591,,0.3229186879467328,0.6281307726422756
prune,1351,,0.32304532054959995,0.6282687009607755
prune,855,,0.323243701392494,0.6285461077871101
prune,2775,,0.32331428263859086,0.6285748953439115
prune,2930,,0.3235044857215492,0.6288362041559429
prune,679,,0.3235101283482324,0.6287386337751836
prune,2689,,0.32364199666181537,0.6288863470544837
prune,1305,,0.32364643090614376,0.628786329502655
prune,1860,,0.323712661181149,0.6288063207603798
prune,1851,,0.3237545228472489,0.6287789002542461
prune,356,,0.3237585960043307,0.6286780120573474
prune,1229,,0.3237773103198036,0.6286054934201405
prune,2611,,0.3238039852156134,0.6285483661188962
prune,90,,0.3238530864557044,0.6285347100122879
prune,355,,0.3239424490360339,0.6285991335301928
prune,720,,0.32405343048036045,0.6287054394935349
prune,512,,0.32454235005287924,0.6295450072216383
prune,890,,0.32458636230783994,0.6295213287679058
prune,328,,0.324701427089306,0.6296354016745699
prune,1739,,0.3248050441919296,0.6297271975772168
prune,1119,,0.3248892870989721,0.6297813517465912
prune,1133,,0.32500643574404187,0.6298992269072131
prune,2188,,0.3250533923067428,0.6298809690992759
prune,184,,0.3250821360351142,0.6298273453289
prune,2085,,0.3251941143747681,0.6299349358423298
prune,206,,0.32522286225326025,0.6298812047262801
prune,1262,,0.3252764466666657,0.6298755144685725
prune,2699,,0.3254258850733275,0.630055391402959
prune,849,,0.32544040465840207,0.6299739409890065
prune,2896,,0.3255377448463134,0.6300527644733257
prune,1081,,0.3255463251331624,0.6299597044089954
prune,1118,,0.3256463102241787,0.6300434761290775
prune,1411,,0.3258255787953814,0.6302805851198517
prune,37,,0.32583013033672326,0.630179595099069
prune,2306,,0.32586310300671195,0.6301335147052244
prune,2492,,0.32592486027559214,0.6301430344050015
prune,332,,0.32610963860991243,0.6303903607367984
prune,1683,,0.32612074351599124,0.6303018403861335
prune,2286,,0.3262253244266305,0.630393939141566
prune,3047,,0.326259288086534,0.630349485227784
prune,130,,0.32638822257073125,0.6304884734106225
prune,673,,0.3265392811741353,0.6306701259164201
prune,2869,,0.3266594741692902,0.6307920773503027
prune,593,,0.32669415450049594,0.630748802464815
prune,878,,0.32670800472375455,0.6306652366039758
prune,2338,,0.326713994929838,0.6305664288790264
prune,2853,,0.3268181808064267,0.6306570982189289
prune,942,,0.32683822948267094,0.6305853125614985
prune,468,,0.32687027411115616,0.6305366060641386
prune,564,,0.3271193654827684,0.6309065679179522
prune,864,,0.3272610344952601,0.6310692306546286
prune,2107,,0.32731632558669116,0.6310652268365338
prune,1046,,0.3273671289439534,0.6310524978153154
prune,997,,0.3274028126009863,0.6310105481095275
prune,2577,,0.3275126157370928,0.6311113983090051
prune,230,,0.32752810481627065,0.6310304068943666
prune,904,,0.32753205567606447,0.6309271145024843
prune,1402,,0.3276367652182747,0.6310178713603762
prune,2390,,0.32775245743081266,0.6311297061221106
prune,1094,,0.3277981099688019,0.631106575435384
prune,1128,,0.32791812443543294,0.6312265596355632
prune,2232,,0.32802057600770423,0.6313126532237634
prune,2856,,0.3280797675872822,0.6313154006317133
prune,3039,,0.3280936876785637,0.6312309495033003
prune,175,,0.32815594780898144,0.6312394446360615
prune,2847,,0.328198764980506,0.6312104613852796
prune,451,,0.3282923508789092,0.6312790602359973
prune,2120,,0.328398389912202,0.6313715319834122
prune,2063,,0.3284802289993433,0.6314173938625446
prune,2680,,0.32855647313510106,0.6314524241241896
prune,1979,,0.3286201697567116,0.6314632613388721
prune,296,,0.32865365821792525,0.6314159706515963
prune,1243,,0.3286539316355774,0.631304787578959
prune,1031,,0.3287745043853269,0.631424646491843
prune,519,,0.3290216732374577,0.6317875895543948
prune,2783,,0.32904761015549167,0.6317255774192176
prune,1811,,0.3291427217670624,0.6317963174466014
prune,555,,0.3291787551118541,0.6317535639470752
prune,330,,0.3291930683242198,0.6316690487446222
prune,2666,,0.3293020986450852,0.6317662341210073
prune,400,,0.32939822481929887,0.6318385810141819
prune,922,,0.32941661656483495,0.6317617243219588
prune,1638,,0.3294424802215717,0.6316991291157606
prune,1741,,0.3296324435430625,0.631951160748787
prune,237,,0.3296727363975607,0.6319161300124043
prune,1643,,0.3296789802424246,0.6318157534565825
prune,1766,,0.3297575737190548,0.6318539803569634
prune,1433,,0.32983213018260643,0.6318843946283201
prune,1959,,0.32998342622944105,0.6320617675836849
prune,1401,,0.330078845227931,0.6321320146802972
prune,2633,,0.3300903449602645,0.6320414499058724
prune,2287,,0.33013849516538785,0.6320210006604623
prune,1834,,0.3304182780661842,0.632443974974292
prune,661,,0.33095766097226664,0.6333638106681901
prune,1067,,0.33118657255736766,0.6336892919775884
prune,286,,0.33133061199227487,0.6338522684134285
prune,1159,,0.3313991248888841,0.6338706574958994
prune,317,,0.3314274834308171,0.6338121572736326
prune,691,,0.3314604965718846,0.6337624874691062
prune,2101,,0.33152644069961146,0.6337757183447162
prune,2233,,0.33184581252682066,0.6342734119468803
prune,1517,,0.3319107122869341,0.6342845583566831
prune,1593,,0.33196911945288826,0.6342832201303298
prune,1283,,0.3320437026415827,0.6343127178936004
prune,1265,,0.33205970946679625,0.6342302242638176
prune,2802,,0.3323102679976694,0.6345957090354504
prune,2091,,0.3323364224866073,0.6345325122972214
prune,1202,,0.3324750259657837,0.6346839710687758
prune,752,,0.33255037636198254,0.6347145833444411
prune,896,,0.3327851445545822,0.6350494278830771
prune,2976,,0.33308083083221457,0.6355004460175305
prune,2811,,0.33310424826136886,0.6354318247203699
prune,520,,0.3333244962750083,0.6357386560477286
prune,2047,,0.33336284535878774,0.6356984219358502
prune,2634,,0.33352494413647626,0.6358941268569784
prune,2032,,0.3336236225352526,0.6359688146091439
prune,364,,0.33367675187626755,0.6359565838251153
prune,1490,,0.3336984875366192,0.6358844362547044
prune,511,,0.3337424463623927,0.635854569268619
prune,1935,,0.3337643237373833,0.6357825517714746
prune,809,,0.33377396725571473,0.6356871541537276
prune,615,,0.3338829660629143,0.6357809363552336
prune,768,,0.33407875805988857,0.636039931920508
prune,1619,,0.3342269458904743,0.6362081955421296
prune,759,,0.33425140450906726,0.6361408223750051
prune,1444,,0.33427966522959585,0.6360806127772941
prune,218,,0.3343203460586304,0.6360439659368916
prune,1667,,0.3344448990645362,0.6361668321815174
prune,525,,0.3347889575735523,0.6367072064294338
prune,2594,,0.33484930500551796,0.6367078407913657
prune,2058,,0.3349079397723405,0.6367051412822793
prune,2813,,0.33503676098748175,0.636835816941783
prune,1807,,0.33521930580934456,0.6370685412459447
prune,491,,0.3353366753486877,0.6371772990333109
prune,2867,,0.3353555065008373,0.6370987156239319
prune,2163,,0.3353864812980113,0.6370431317965011
prune,2009,,0.33539805891881347,0.6369506246095864
prune,2018,,0.3355813571935139,0.6371842012165957
prune,1567,,0.3356789727425237,0.6372549782945669
prune,1875,,0.3357345108938294,0.6372457840064095
prune,628,,0.335745376439281,0.6371517095835783
prune,1390,,0.33576806990184144,0.6370800108627154
prune,2881,,0.3358199084909905,0.6370635445630438
prune,148,,0.335927350348802,0.6371524971944628
prune,1079,,0.3360432707252985,0.6372574514909085
prune,793,,0.3360772456165431,0.6372069043344485
prune,101,,0.3361175966547087,0.6371683723386411
prune,2697,,0.336177696761254,0.6371672068372247
prune,242,,0.3362052025336584,0.6371041778424837
prune,2707,,0.3363237039356502,0.6372135324425796
prune,756,,0.33634822313508683,0.6371447168210228
prune,2215,,0.3363647720725309,0.6370607257268922
prune,3041,,0.33637592171309016,0.6369664324503587
prune,25,,0.33656273513526314,0.6372047499011192
prune,797,,0.33661881790067544,0.6371954356588042
prune,2007,,0.33682268441392593,0.6374658256863323
prune,1237,,0.3369742004171051,0.6376370337618432
prune,1627,,0.3370020488224343,0.637574114268459
prune,2382,,0.337028320251183,0.6375081347738767
prune,404,,0.33704693993906526,0.6374276035287053
prune,1285,,0.3370539901280207,0.6373251133818586
prune,1065,,0.33727486150694014,0.6376269123328726
prune,213,,0.33728526294423167,0.6375306651216116
prune,1974,,0.3373007393870469,0.6374439368789011
prune,1126,,0.337356496164269,0.6374332669354462
prune,2918,,0.3374055074313417,0.6374097706694634
prune,285,,0.3375907519293637,0.6376435965945305
prune,2040,,0.33762023679164976,0.6375830922155291
prune,1775,,0.3377836400802875,0.6377754457896829
prune,773,,0.33782750879108875,0.6377419845770631
prune,1333,,0.33784442953714566,0.6376575663173047
prune,1276,,0.33789843266435715,0.6376430719701928
prune,2440,,0.33799093863529744,0.6377011665328267
prune,1590,,0.3381104992611983,0.6378102307451182
prune,2758,,0.3382263746164661,0.6379122572809242
prune,2612,,0.3383598143021562,0.6380473310876261
prune,1124,,0.3385971444126232,0.6383782530967036
prune,2113,,0.33865860448612256,0.63837745560395
prune,1475,,0.338938186143541,0.6387877985166676
prune,1899,,0.3389577297140208,0.6387078880621818
prune,1946,,0.3389727201397698,0.6386193197242346
prune,2793,,0.33898367731975665,0.6385230749767064
prune,812,,0.33901734711081605,0.6384695420834625
prune,609,,0.3390978773699604,0.6385041952208697
prune,1261,,0.33909916945218455,0.6383895436266316
prune,1114,,0.33913569267743765,0.6383411516735656
prune,2380,,0.33919440974956955,0.6383344612496801
prune,2542,,0.3392202922446699,0.6382658895315575
prune,2076,,0.3392428262469347,0.638190938309661
prune,2729,,0.33927983346306784,0.6381431402260339
prune,186,,0.33964598745465274,0.638714434219738
prune,2244,,0.33974138735626364,0.6387763894936805
prune,259,,0.33989371893994763,0.6389453179286405
prune,2480,,0.3399449558062688,0.6389240890966603
prune,646,,0.3399719393254595,0.6388571891575171
prune,1655,,0.33998414133205523,0.638762429839346
prune,2343,,0.3400548080884147,0.6387774519800482
prune,3059,,0.3401136996439979,0.6387702693392844
prune,1996,,0.34021806539338295,0.6388484226575776
prune,2812,,0.34032098361481883,0.6389237721766615
prune,1165,,0.34061801249858425,0.6393635146496417
prune,1525,,0.34066891190049414,0.6393410887655331
prune,1226,,0.34092865008061557,0.6397105701512285
prune,2427,,0.34095915966373463,0.6396497733420372
prune,3055,,0.34103042216044205,0.6396653614249898
prune,964,,0.34108650905449156,0.6396523977887947
prune,1729,,0.34114277108817714,0.6396396807368675
prune,1335,,0.3411564856588795,0.6395470941270676
prune,178,,0.3413582165783683,0.6398069431018137
prune,941,,0.34139805417898167,0.6397632187983294
prune,1389,,0.3414068664181985,0.6396612651751294
prune,2200,,0.34144319519242156,0.6396107954126874
prune,502,,0.34145399072968535,0.6395124076062783
prune,2066,,0.34152146963799984,0.6395201189230691
prune,126,,0.3415549619054793,0.6394640955292558
prune,1030,,0.34167848153622876,0.6395765660049081
prune,2724,,0.3417746938699161,0.639637825500829
prune,2810,,0.3418433865951183,0.6396474881669698
prune,342,,0.3421945464265047,0.6401856876431007
prune,3040,,0.3423054342095381,0.640274209907306
prune,3054,,0.3423658249750199,0.6402681778529583
prune,1578,,0.3424906212689452,0.6403825265302135
