action,id_i,id_j,cap,cost
prune,2660,,0.5222345098989185,0.4823883850039177
prune,1877,,0.5245585391305687,0.48445171419401534
prune,597,,0.5286006968932638,0.48810137622680544
prune,933,,0.5292268312009792,0.4885960674146529
prune,317,,0.5298760078268532,0.4891119013964881
prune,585,,0.5310649694860059,0.49012585676405146
prune,2165,,0.5312279229954057,0.4901926822262676
prune,1366,,0.5322907827404256,0.49108984057316696
prune,826,,0.5325340550499097,0.4912306543384135
prune,1648,,0.5342421478701352,0.4927226028041688
prune,2132,,0.5366864892266617,0.49489327653925225
prune,695,,0.538292612000439,0.4962905926733346
prune,1360,,0.5383209764286429,0.4962329823994365
prune,2443,,0.538804304501386,0.4965947316233962
prune,11,,0.5407954689941773,0.49834608818061793
prune,1507,,0.5418726153299163,0.4992548343852439
prune,943,,0.5421935470573959,0.49946664666520196
prune,1862,,0.5422787472995909,0.49946122619284844
prune,1117,,0.5428101850272548,0.4998667675258088
prune,2687,,0.5439464869991714,0.5008292102801769
prune,3049,,0.5445508955279474,0.5013017181986036
prune,49,,0.5446128723358699,0.5012747537904628
prune,1972,,0.5460349640648291,0.5024996355680373
prune,664,,0.5481555408506549,0.5043670694514346
prune,1418,,0.5495557772904497,0.5055713566997385
prune,1239,,0.5495632780633858,0.5054941348593459
prune,2270,,0.5509251535768824,0.5066626566252266
prune,2339,,0.5511924587677662,0.5068243125685279
prune,843,,0.5514482678836728,0.5069753293418109
prune,1731,,0.5520591708704944,0.5074527374445157
prune,149,,0.5565464955693281,0.5114932563393819
prune,2949,,0.5565916279481463,0.5114504769097753
prune,1038,,0.5567507042577705,0.51151236546335
prune,2914,,0.5576299635726154,0.5122358724154238
prune,2581,,0.5576728577650418,0.5121909371170232
prune,2332,,0.5583236535797231,0.5127042943964912
prune,629,,0.5583695975280618,0.5126620936908312
prune,1784,,0.5600104105285875,0.5140841852938977
prune,520,,0.56019284355315,0.5141672230252099
prune,1833,,0.560601208228576,0.5144575765644236
prune,2919,,0.5611023871472364,0.5148330183550951
prune,2559,,0.5616306736630943,0.5152332324440596
prune,1463,,0.5618670071465609,0.5153655056072395
prune,2834,,0.5622694695375826,0.5156500972558007
prune,375,,0.562695671368504,0.5159563741581665
prune,2119,,0.5629457513791967,0.5161010673283576
prune,2232,,0.563251214427005,0.5162964708042416
prune,1941,,0.5640232093735589,0.5169194467562573
prune,2163,,0.5644557086422203,0.5172311386545728
prune,542,,0.5647366638797534,0.5174038737006393
prune,1685,,0.5664129053594157,0.5188548975893319
prune,2832,,0.5669859710420968,0.5192950983920309
prune,308,,0.5674375850590732,0.5196239531064164
prune,1171,,0.5695502882241679,0.5214738592845857
prune,2618,,0.5695588814488431,0.5213969215858331
prune,991,,0.5697450925440509,0.5214825535122447
prune,1169,,0.5707412458508825,0.5223094740156116
prune,2791,,0.5709355394475666,0.5224024032120966
prune,166,,0.5716136862861573,0.5229380055720363
prune,136,,0.5717077802181297,0.522939160362715
prune,2968,,0.5730031424241643,0.5240390858843096
prune,2079,,0.5731835766371098,0.5241191362008621
prune,336,,0.573378860682343,0.5242127110495585
prune,1145,,0.5765152163000141,0.5269951568933972
prune,2713,,0.5765247798303222,0.5269188953500397
prune,438,,0.576526441497232,0.5268353799025739
prune,901,,0.5768540781717861,0.5270497182224573
prune,2905,,0.5778931130602114,0.5279139730342852
prune,2049,,0.5795306541250422,0.5293248177696871
prune,666,,0.5796947727006132,0.5293896172474151
prune,128,,0.5797463366034966,0.529351575462911
prune,1196,,0.5798095617090178,0.5293241440026744
prune,814,,0.5799127042540388,0.5293331160486019
prune,1377,,0.5803537874142988,0.5296505158830744
prune,1071,,0.5815595924444525,0.5306657538497218
prune,956,,0.581825602021635,0.530823237835428
prune,2391,,0.581847523458409,0.5307579607092813
prune,508,,0.5822240936348825,0.5310161651703621
prune,269,,0.5822604240041257,0.5309639691783675
prune,1079,,0.5823637907538977,0.5309728693583057
prune,134,,0.5825343878450886,0.5310430241869053
prune,1364,,0.5828178290499776,0.5312159980208412
prune,2631,,0.5829705578151136,0.5312697628108226
prune,744,,0.583034314831701,0.5312423940214605
prune,196,,0.5834428701613341,0.531529162026035
prune,2060,,0.5837229309409825,0.5316987831538021
prune,1892,,0.5848687063515656,0.53265691313033
prune,1659,,0.5854053966367823,0.5330601437684398
prune,167,,0.5857145053659814,0.5332560391627699
prune,217,,0.5860335511314959,0.5334609117147598
prune,2804,,0.5865017657863979,0.5338015031650845
prune,2110,,0.5867367682532336,0.5339297429400607
prune,1732,,0.5871125147268694,0.5341860018159637
prune,467,,0.58787379352305,0.5347929684830989
prune,715,,0.5879321992433593,0.5347603852551747
prune,1341,,0.5880987329619952,0.5348261145936696
prune,601,,0.588448535833677,0.5350584635077626
prune,1185,,0.5887283491681216,0.5352270965803492
prune,1292,,0.5891307713276286,0.5355071327511393
prune,654,,0.589296468867494,0.5355719047166717
prune,486,,0.5900525994214416,0.5361732426549526
prune,2130,,0.5905224293456813,0.5365142917720133
prune,1303,,0.5906043619741637,0.5365028217081159
prune,2288,,0.590980957925866,0.5367589876045616
prune,607,,0.5913057349292274,0.5369680097605491
prune,794,,0.5914265194495126,0.536991708881601
prune,1733,,0.5914442548270799,0.5369217943901908
prune,426,,0.591516996719356,0.5369017827621058
prune,2291,,0.5922841941983865,0.5375120824780008
prune,2492,,0.5925163375473126,0.5376366697283157
prune,725,,0.5928976166393716,0.5378965228212665
prune,2595,,0.5934055423089675,0.5382711986023737
prune,1567,,0.5935636416190585,0.5383284489392389
prune,1022,,0.5940996216709848,0.5387283734775122
prune,742,,0.5944027852914942,0.5389170779753598
prune,2789,,0.5948509181585313,0.5392371540862364
prune,2597,,0.5955012259046156,0.5397404222773545
prune,325,,0.5964046234532507,0.5404729780631787
prune,729,,0.5965716281995057,0.5405380421985263
prune,878,,0.5965790913523029,0.5404584934660105
prune,1135,,0.5967238573783812,0.5405033016104368
prune,1757,,0.5971602729821589,0.5408122392351472
prune,2963,,0.5978389568439598,0.541340506644893
prune,1889,,0.5981343242728291,0.5415215598467301
prune,559,,0.599001238776658,0.5422200114519083
prune,2577,,0.5990553428882561,0.5421825452867913
prune,2787,,0.5991070078756789,0.5421428324736084
prune,1492,,0.5992174725337632,0.5421562913562328
prune,15,,0.5993781743379964,0.5422151591253397
prune,2447,,0.5998332907057681,0.5425403192288025
prune,1515,,0.5998572668074419,0.5424754215626241
prune,928,,0.5999016863659906,0.5424289766955819
prune,2596,,0.6003106831260375,0.5427121530156201
prune,570,,0.6009595614350574,0.5432121204969543
prune,787,,0.6013865199505753,0.5435113781569376
prune,1384,,0.6023167694686435,0.5442654233449575
prune,2372,,0.6027093203594611,0.5445334375009817
prune,1495,,0.6043350075012979,0.545915517696216
prune,1290,,0.606235528681163,0.5475456542627513
prune,2278,,0.6066443535963619,0.5478282136196675
prune,2725,,0.6072781043576199,0.5483138191238591
prune,333,,0.6077566093279086,0.5486591434797099
prune,2673,,0.6079807103181579,0.5487747070607163
prune,2336,,0.6080651988333081,0.5487641910890537
prune,894,,0.6083332627999525,0.5489193103777633
prune,1542,,0.6090614230558318,0.5494895408380649
prune,474,,0.6091508318804023,0.5494833612507343
prune,2475,,0.6095595216372814,0.549765155028002
prune,1039,,0.6096289346688722,0.5497408636388814
prune,2400,,0.6097468605773871,0.5497602796400919
prune,1658,,0.610958534368546,0.5507658293659148
prune,2868,,0.6112164466282863,0.5509113860933864
prune,502,,0.6112362925436592,0.5508422953274239
prune,1960,,0.6113301091923742,0.5508398330200329
prune,190,,0.6113721201465101,0.5507906453980956
prune,1613,,0.6115522275002946,0.5508658361448417
prune,2118,,0.6118930225303645,0.5510857205910992
prune,493,,0.6119306713366244,0.5510325030910673
prune,1504,,0.61200148834056,0.5510091160579855
prune,2608,,0.6122951607164225,0.5511863401074308
prune,456,,0.612421258049921,0.5512126419877852
prune,1692,,0.6126262842055887,0.5513099389349444
prune,2945,,0.6127946980289484,0.5513742303520428
prune,2745,,0.6129445876814772,0.551421801224074
prune,707,,0.6132101804739731,0.5515734151732621
prune,1301,,0.6141223936271176,0.5523066127590989
prune,757,,0.6143001129917076,0.5523790906939053
prune,2322,,0.6145798220319313,0.5525432277646599
prune,1729,,0.614789024267462,0.5526439081801279
prune,2765,,0.6148791383338352,0.5526374773990548
prune,2881,,0.6154270110573403,0.5530424396732362
prune,2495,,0.6155839467912232,0.5530959866477058
prune,2810,,0.6158841447415019,0.5532782068777431
prune,732,,0.6159767918057514,0.5532739004066923
prune,46,,0.6162498680318367,0.5534316182358958
prune,2308,,0.6162925180859978,0.5533823269906208
prune,1778,,0.6164312823348173,0.5534193030349425
prune,2560,,0.6167962703736954,0.5536593364577918
prune,927,,0.6168260439059482,0.5535983835560502
prune,2192,,0.6173469039386918,0.5539781575683359
prune,1051,,0.6176169428447758,0.5541327572793623
prune,1247,,0.6177141246766809,0.5541321981791374
prune,793,,0.6179208161055456,0.5542298355233939
prune,38,,0.6184863068118455,0.5546492452938134
prune,2655,,0.6188978227846345,0.5549304723113947
prune,2204,,0.6190449331021666,0.5549745339194665
prune,2624,,0.6192486339003133,0.5550692805444865
prune,220,,0.6208054463584317,0.5563768931372053
prune,1904,,0.620988479165734,0.5564530514259417
prune,960,,0.622532086177715,0.5577483835251774
prune,1193,,0.6230927754438881,0.5581628530356869
prune,5,,0.6231977747525543,0.5581690080190146
prune,219,,0.6232417288181177,0.5581204394736857
prune,964,,0.6234557358754754,0.5582241221594515
prune,1059,,0.6241047435297093,0.5587172507314536
prune,2473,,0.6241106462015052,0.5586345261161393
prune,660,,0.6246269647954141,0.5590086526086846
prune,1894,,0.6246938070470184,0.55898041575322
prune,160,,0.6251418895679367,0.5592932877195209
prune,2801,,0.6252622416850596,0.559312856604676
prune,1177,,0.6255027588602557,0.5594398731007589
prune,1961,,0.6255134934115746,0.5593613068606279
prune,2667,,0.6259038873800443,0.5596222265995345
prune,2811,,0.6261689086644372,0.5597709700975827
prune,1899,,0.6269350722718017,0.5603676723627489
prune,164,,0.6273555210759658,0.5606552405745443
prune,2718,,0.6274000723976497,0.5606067837657329
prune,1981,,0.6274821638005653,0.5605918319428481
prune,2532,,0.6276657267455428,0.560667494750728
prune,1547,,0.6279255314819103,0.5608112099028695
prune,2997,,0.6286644257636657,0.5613827650729555
prune,1546,,0.628747258742272,0.5613683364848927
prune,2955,,0.6290292226960242,0.5615316630703076
prune,2593,,0.6298381506509507,0.5621653649179665
prune,2641,,0.6304150838843726,0.5625918724432734
prune,797,,0.6305238085734861,0.56260043130073
prune,2938,,0.6306125317156055,0.5625910957915979
prune,2855,,0.6306130920424721,0.5625030589510392
prune,87,,0.6306631597687647,0.5624591484918353
prune,1404,,0.6307414691837355,0.562440385717904
prune,294,,0.6309419317622457,0.5625305096590125
prune,29,,0.6312579418860598,0.5627236012475932
prune,2711,,0.631318226839173,0.5626886532927462
prune,31,,0.6317198454908158,0.5629579049685248
prune,1530,,0.6317356474405789,0.5628832438411915
prune,774,,0.6321428358355896,0.5631572904707844
prune,1373,,0.6322671736151246,0.5631792656715334
prune,1444,,0.6323905517600136,0.5632003375371133
prune,306,,0.6328147554363901,0.563489285258324
prune,1089,,0.6333816861747286,0.5639052516567526
prune,1913,,0.6336663318827574,0.5640697931896264
prune,676,,0.6338243000146432,0.5641215006717636
prune,2619,,0.6341754078712962,0.5643450640312788
prune,2728,,0.6341838895929021,0.5642636433071333
prune,2603,,0.634649712817025,0.5645891229197103
prune,1484,,0.6349473675475558,0.5647649092875832
prune,2099,,0.6353492617760411,0.5650333519392079
prune,1192,,0.6353768063712156,0.564968783674334
prune,1712,,0.6354117503816847,0.564910755991661
prune,1333,,0.6355480255639953,0.5649427807568951
prune,981,,0.6356390251457463,0.5649345079105045
prune,934,,0.6362314083330968,0.5653718234591879
prune,2112,,0.6363709822964851,0.5654066471736363
prune,85,,0.6366462186043319,0.5655619603994767
prune,71,,0.6370202880604746,0.565805012246407
prune,653,,0.6370235656335174,0.5657186356738271
prune,551,,0.6374118383399132,0.5659741393078098
prune,2456,,0.6374585520982445,0.5659262749086942
prune,2246,,0.6375300148619789,0.565900342013553
prune,1516,,0.6375480322078126,0.565826922489251
prune,344,,0.6376053819699742,0.5657883737425861
prune,2785,,0.6377551801980967,0.5658318219418919
prune,775,,0.6382353128852167,0.5661683134394855
prune,1628,,0.6382919411606492,0.5661290191231944
prune,959,,0.6385824621611847,0.5662971420236247
prune,2364,,0.6386285494625901,0.5662484245084157
prune,940,,0.6387576867395407,0.566273306398375
prune,2224,,0.6393169343437713,0.5666794598288337
prune,2286,,0.6393817681916193,0.5666472607622259
prune,2907,,0.6395048619281092,0.5666666531802856
prune,771,,0.6395911225696682,0.5666533570212184
prune,2143,,0.6397159573176653,0.5666741921624454
prune,139,,0.6399051465161233,0.5667519873201062
prune,1710,,0.6404575600631165,0.5671514436561242
prune,2011,,0.6407165041943602,0.5672909173264886
prune,1822,,0.6410409420931444,0.5674883197868478
prune,1871,,0.6418137684734491,0.5680826140670071
prune,2394,,0.6418161618028557,0.5679948366509323
prune,1065,,0.6425692943031596,0.5685714444160079
prune,1677,,0.642736081102869,0.5686290942325879
prune,171,,0.6427679574954513,0.5685673292814054
prune,2488,,0.6429962279225847,0.568679254961606
prune,86,,0.6431482839151834,0.5687237122732436
prune,2902,,0.6433816165180213,0.5688399924743311
prune,2249,,0.6438706765699767,0.569182323400428
prune,527,,0.6438834761893399,0.5691035341154445
prune,2088,,0.6439986902780932,0.5691152306761776
prune,633,,0.6440881605958257,0.5691041270890089
prune,720,,0.64420394233859,0.5691162267014594
prune,1686,,0.6442849539600063,0.569097558605736
prune,2294,,0.644363666329575,0.5690768139590648
prune,942,,0.6445480525808639,0.569149355781531
prune,3056,,0.644775965513135,0.5692602791316245
prune,288,,0.6451276773971949,0.5694804482389734
prune,801,,0.6452831827882375,0.5695273377310368
prune,1496,,0.6453978023201165,0.5695380867774442
prune,1657,,0.645480935264292,0.5695209998625014
prune,2272,,0.6455711416391866,0.5695101083904165
prune,2115,,0.6455995056608145,0.5694446114044421
prune,1788,,0.6462966675476585,0.5699690105219932
prune,1524,,0.647039460992471,0.5705335503373682
prune,569,,0.6471857804891281,0.5705720078712669
prune,2351,,0.6472489125245687,0.5705370698822061
prune,2792,,0.6474401331785855,0.5706150011928794
prune,1905,,0.6474419901794816,0.5705259737562148
prune,909,,0.6477905177759583,0.570742410002806
prune,1294,,0.6480561662305995,0.5708857498905082
prune,2562,,0.6483381238967283,0.571043394398069
prune,2031,,0.6483594393033332,0.5709713934822853
prune,2105,,0.6484849497495537,0.5709911153117311
prune,1291,,0.648551616419184,0.5709589722415881
prune,1461,,0.6488138958612871,0.5710990031988044
prune,1935,,0.6490742898304551,0.5712373113789031
prune,1027,,0.6492338589555087,0.5712868180389669
prune,1410,,0.6497858943611606,0.5716816363230952
prune,634,,0.6498878993107805,0.5716804066959237
prune,849,,0.6502616087325529,0.5719181492375144
prune,1689,,0.65081195712788,0.5723111842675089
prune,248,,0.6508370670595074,0.5722422204448985
prune,1194,,0.6509448201607009,0.5722458826409736
prune,1882,,0.6509940985745524,0.5721980881639391
prune,2751,,0.6512467810861233,0.5723290440783232
prune,2176,,0.6515813385965747,0.5725318950625684
prune,2203,,0.6519257883376883,0.5727433688328881
prune,1924,,0.6522031265033938,0.5728958084587304
prune,1954,,0.6522868128592185,0.5728780703953564
prune,655,,0.6522963148404177,0.5727951288310899
prune,283,,0.6523544873287049,0.5727548882792972
prune,2828,,0.6523730989764315,0.5726798677452087
prune,1144,,0.6526656383685246,0.572845284490736
prune,881,,0.652715925689369,0.5727979986716178
prune,340,,0.652817885091151,0.5727960169312561
prune,146,,0.6529976843548748,0.57286228864013
prune,1943,,0.6530743026530981,0.5728379809401807
prune,52,,0.6533840189217358,0.5730180977853166
prune,116,,0.6534526193467001,0.5729866765388824
prune,1668,,0.6537153553805378,0.5731254487945847
prune,860,,0.6538148776022501,0.5731210568296695
prune,1439,,0.6538510258538522,0.5730610609279699
prune,1476,,0.654180275518264,0.573257922136024
prune,362,,0.6543279035185837,0.5732955498725022
prune,761,,0.6553152555295153,0.5740688973693113
prune,1930,,0.6557113075175485,0.5743240961432721
prune,201,,0.6560464616820625,0.5745258771808623
prune,209,,0.656300389957512,0.5746564514576009
prune,1744,,0.6563233639284404,0.574584728171279
prune,347,,0.6563825431071433,0.5745446611087702
prune,2329,,0.6565646888069149,0.5746121900421813
prune,1398,,0.6567793073911057,0.574708083912203
prune,1614,,0.6568361304941425,0.5746658334314202
prune,155,,0.6569794830261928,0.5746992468376066
prune,441,,0.6569858157818089,0.5746127412616947
prune,2894,,0.6570417813270067,0.5745696075146748
prune,1187,,0.6574378432219494,0.5748238528517123
prune,1529,,0.6574471849173784,0.5747398785105624
prune,2467,,0.657991793521988,0.5751238197886033
prune,2331,,0.6580469502097487,0.5750798375494428
prune,1667,,0.6580839560130661,0.5750199469870496
prune,1798,,0.658145152422947,0.5749811514612522
prune,728,,0.6582422901770498,0.5749737118380074
prune,358,,0.6586176663429556,0.5752092779529839
prune,2056,,0.6588394154064768,0.5753105907962212
prune,2174,,0.6589955685781728,0.5753545606113833
prune,2757,,0.6591724433132943,0.5754165686684368
prune,2621,,0.659382572395029,0.5755075511317166
prune,2799,,0.6594416057672702,0.5754665908167059
prune,2248,,0.6594737875304632,0.5754021512590067
prune,988,,0.659716802461676,0.5755216345124935
prune,257,,0.6598118735650261,0.5755119852810922
prune,3068,,0.6600035749445348,0.5755865763334307
prune,846,,0.6600109034020324,0.5755003094945047
prune,2946,,0.6600913730496116,0.5754777810608412
prune,3047,,0.6601874198811535,0.5754687860554486
prune,2669,,0.6604173352608222,0.5755764383764364
prune,2848,,0.6608623604714383,0.5758715157766625
prune,2014,,0.6611295037106096,0.5760114982411693
prune,2381,,0.6611860562079938,0.5759679274540302
prune,763,,0.6612390321407127,0.5759211951251113
prune,1646,,0.6612462920410539,0.5758345975979026
prune,652,,0.661405053513286,0.5758798987591314
prune,549,,0.6615824884242065,0.575941404584179
prune,2219,,0.6618061762153544,0.5760431214458598
prune,2051,,0.6620008930880235,0.5761195592682605
prune,505,,0.6620020729763545,0.5760274994718073
prune,401,,0.6621343881492802,0.5760495099652421
prune,2146,,0.6622478241269506,0.5760550419617897
prune,2610,,0.6622825179993596,0.5759920251210048
prune,1123,,0.6626172192086802,0.5761898979332517
prune,2107,,0.6628713225361629,0.576317610264218
prune,1538,,0.6628865782140727,0.5762375861858119
prune,876,,0.6630125699605728,0.5762537864939014
prune,2301,,0.6632590847113438,0.5763746923649139
prune,2879,,0.6632647290314039,0.5762862053365443
prune,1243,,0.6634387563319268,0.5763439869038812
prune,919,,0.6636860530849846,0.5764653661105356
prune,1319,,0.6638515636815184,0.5765156397232374
prune,902,,0.6639598536225073,0.5765161615088512
prune,1077,,0.6641564909832043,0.576593348775693
prune,2527,,0.6642604079477397,0.5765899762481363
prune,879,,0.6645994219982,0.5767906334956233
prune,354,,0.6647144695027161,0.5767968320008513
prune,2147,,0.664957719601348,0.5769142313224408
prune,55,,0.6649611528028724,0.5768234910228299
prune,1132,,0.6650405370579849,0.5767985968504938
prune,1212,,0.6651032561332227,0.5767591992017613
prune,286,,0.6651381244843227,0.5766956015217379
prune,2846,,0.6651725534452637,0.5766315780983401
prune,2311,,0.6654654696074156,0.5767916031803789
prune,1477,,0.6656533645176063,0.5768605277959984
prune,2054,,0.6656655993223098,0.5767771563491313
prune,2048,,0.666019004238822,0.5769893721408639
prune,778,,0.6661515819641616,0.5770101948084171
prune,2816,,0.6662855242264806,0.5770321457643277
prune,1423,,0.6664615013140399,0.577090448987977
prune,650,,0.6665363552732391,0.5770611265893955
prune,2551,,0.667028581911378,0.577393122045977
prune,2346,,0.6670369513897192,0.577306170161655
prune,1030,,0.667134295619503,0.5772961858620949
prune,114,,0.667143180492835,0.5772095990574706
prune,1346,,0.6673499294355216,0.5772941708141274
prune,2020,,0.6675318601066298,0.5773572115038987
prune,1493,,0.667792350692231,0.5774881453597767
prune,1179,,0.6680370815216926,0.57760538433614
prune,2566,,0.668058390274799,0.5775293700347532
prune,2552,,0.6681416674929073,0.5775068858816135
prune,2714,,0.6683881906142543,0.5776254617494445
prune,1503,,0.6683932793808965,0.5775353115606041
prune,2498,,0.6685317778109309,0.5775604001440914
prune,2925,,0.6686419170824308,0.5775609323375104
prune,2365,,0.6688990371094052,0.5776883792656982
prune,1325,,0.6689425941661284,0.5776313079787732
prune,941,,0.6694382400519239,0.5779645921923046
prune,2647,,0.669487871881568,0.5779126967329046
prune,1348,,0.6696516362639594,0.5779592813129633
prune,129,,0.6699581733486493,0.5781290396635751
prune,1434,,0.67014606567301,0.5781963393796893
prune,1329,,0.670689169208141,0.5785700716359667
prune,122,,0.6707189771628899,0.5785008914599796
prune,1762,,0.6711837966096215,0.5788068900306593
prune,1843,,0.6714560990047571,0.5789467741148917
prune,18,,0.6715104610548891,0.5788986659564012
prune,2999,,0.6717766667586766,0.5790331484716881
prune,1490,,0.6719314776201104,0.5790715426624136
prune,2585,,0.6720478842934229,0.5790767814177847
prune,2149,,0.6720780036773061,0.5790076120249463
prune,2349,,0.6721020763329543,0.5789331872753719
prune,2097,,0.6722067851357965,0.5789281797560787
prune,3053,,0.6722541403561322,0.5788737219267985
prune,2122,,0.6722710138433039,0.5787929675600174
prune,462,,0.6723319352152655,0.5787500940111174
prune,1999,,0.6723493425600982,0.578669712274195
prune,156,,0.6725103610230947,0.5787128949378554
prune,840,,0.6727999680065762,0.5788666807186502
prune,2465,,0.67285583326152,0.5788192773565913
prune,897,,0.6729400084664334,0.5787961806660685
prune,2668,,0.6730820117048267,0.5788227741745721
prune,1780,,0.6731852409213517,0.5788159655852935
prune,43,,0.6735249542494659,0.5790124500276331
prune,3069,,0.6736638041324143,0.5790361729580848
prune,647,,0.6737545699928029,0.579018507738987
prune,1252,,0.6740232192034818,0.5791536717801345
prune,117,,0.6746527666506955,0.5795988892493543
prune,1321,,0.6746658914006697,0.5795144014629225
prune,726,,0.6748568581499986,0.5795826384918633
prune,2688,,0.6749318445041308,0.5795512021281322
prune,371,,0.6752197766040452,0.5797025793822955
prune,1250,,0.6752427127100066,0.5796263638190214
prune,275,,0.6755411434846706,0.5797866011129423
prune,2936,,0.6756637870717347,0.579795888577298
prune,966,,0.6760935279744305,0.5800686621986874
prune,233,,0.6760976932211681,0.5799761995392549
prune,2455,,0.6762531539545621,0.580013486420933
prune,2058,,0.6764605312140408,0.5800952466060055
prune,2842,,0.67657127975148,0.5800940758594438
prune,1415,,0.676609775861273,0.5800308979858653
prune,2002,,0.6766769185088983,0.579992231748362
prune,1572,,0.676683021785405,0.5799011942149529
prune,2075,,0.6771177772023464,0.5801774799011732
prune,2944,,0.6772693395846383,0.580211018413144
prune,1701,,0.6772952224201106,0.5801368239256799
prune,90,,0.6773613833208457,0.580097085245162
prune,2242,,0.677517601451964,0.5801344269953879
prune,522,,0.6775554825910616,0.5800703764461093
prune,50,,0.6777482572860035,0.5801388944522363
prune,1500,,0.6779101756846913,0.5801809370456795
prune,1911,,0.6779931389257355,0.5801553438731696
prune,174,,0.678098550141568,0.5801489087680034
prune,2363,,0.6781570325179035,0.580102267233044
prune,1528,,0.6783109518546743,0.5801372189255358
prune,998,,0.6785220965689104,0.5802210585987179
prune,578,,0.6786029927890396,0.5801934492472288
prune,2221,,0.6787584892595548,0.5802295740713941
prune,1992,,0.6788482557930988,0.5802094483785362
prune,2584,,0.6788771326504562,0.5801372245190048
prune,1980,,0.6791112837959997,0.5802403825389884
prune,1922,,0.6794463486891685,0.5804297025089875
prune,1166,,0.679463295682675,0.5803471726090753
prune,1873,,0.6795876102887907,0.5803563076748081
prune,1248,,0.6801866579614032,0.5807708269411398
prune,342,,0.6803603774923266,0.5808220629888464
prune,2558,,0.6804777162667968,0.580825103586599
prune,2039,,0.6805721385922697,0.5808085271516823
prune,224,,0.6806311431034056,0.5807616694205127
prune,2142,,0.6808565373361876,0.5808567458175243
prune,2264,,0.6811771196147574,0.5810329700134785
